name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
north germany,2023-03-17,16.9,0.3,8.1,16.9,-3.2,6.3,-1.4,53,0,0,0,,0,0,26.3,20.2,122.8,1014.4,90.7,25.1,138.2,11.8,5,10,2023-03-17T06:25:47,2023-03-17T18:23:25,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"03667,01279,03975,03668,04280,01721"
north germany,2023-03-18,17.3,3.1,10,17.3,0.4,9,2.2,60.6,0,0,0,rain,0,0,15.1,13.5,115,1013.8,62.1,29.3,159.3,13.8,6,10,2023-03-18T06:23:39,2023-03-18T18:24:59,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,01721"
north germany,2023-03-19,14,5.9,9.2,14,3.5,8.6,5.8,79.8,3.115,100,33.33,rain,0,0,18,14.3,127.5,1016.6,91.5,29.5,61.1,5.1,3,10,2023-03-19T06:21:30,2023-03-19T18:26:33,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,01721"
north germany,2023-03-20,11.3,7,8.9,11.3,6.2,8.5,6.4,85.2,0,0,0,rain,0,0,28.4,18.7,243.5,1020.1,89.4,27.7,60.8,5.3,3,10,2023-03-20T06:19:22,2023-03-20T18:28:06,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-21,15.4,4.7,10.1,15.4,3,9.8,4.8,71.6,0.097,100,8.33,rain,0,0,16.9,13.6,227.3,1017.5,89.8,36.6,172.7,14.9,7,10,2023-03-21T06:17:14,2023-03-21T18:29:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-22,16.9,5.3,11.1,16.9,2.4,10.4,5.2,70.4,0,0,0,,0,0,28.4,21.4,187.7,1013.2,64,26.6,185.8,16,7,10,2023-03-22T06:15:05,2023-03-22T18:31:12,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-23,15,7.4,12.3,15,4.8,12.1,6.5,67.9,0.065,100,25,rain,0,0,36.7,29.6,198,1010.6,99.6,26.7,58.8,5.1,2,10,2023-03-23T06:12:56,2023-03-23T18:32:45,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-24,14.7,7.9,11.8,14.7,6.1,11.5,7.9,77.1,4.33,100,54.17,rain,0,0,48.6,32.5,204.3,1007.8,95.5,23,36,3.2,2,10,2023-03-24T06:10:48,2023-03-24T18:34:18,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-25,10.7,7,8.7,10.7,3.9,6.1,4,72.7,3.787,100,54.17,rain,0,0,59,32.1,234.5,1010.1,78.7,21.2,91.7,7.9,4,10,2023-03-25T06:08:39,2023-03-25T18:35:51,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-26,12,5.4,7.8,12,3.1,5.7,3.9,77.3,4.02,100,37.5,rain,0,0,46.1,26.5,226.1,1006.5,81.9,24.6,73.5,6,6,10,2023-03-26T07:06:30,2023-03-26T19:37:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-27,6.8,1.5,4,4.4,-2.9,-0.2,-0.2,75,1.835,100,79.17,"rain,snow",0,0,48.2,31.4,306.1,1014.5,64.6,25.6,127.9,11,6,10,2023-03-27T07:04:22,2023-03-27T19:38:56,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-28,6.7,-0.8,2.6,5.2,-5.9,-1,-3.5,66.4,0.003,100,4.17,"rain,snow",0,0,33.5,22.3,276.8,1026.4,49.4,30.7,120,10.5,6,10,2023-03-28T07:02:13,2023-03-28T19:40:29,0.22,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning snow or rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-29,13.1,2.1,7.9,13.1,-1.1,6.5,2.1,67.6,0.042,100,12.5,"rain,snow",0,0,30.2,19.3,187.4,1019.5,95.5,25.3,114.9,9.9,4,10,2023-03-29T07:00:05,2023-03-29T19:42:01,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-30,15.4,9.1,11.4,15.4,7.3,11.2,7.8,79.2,13.475,100,45.83,rain,0,0,54.7,31,200.3,1012.6,85.1,23.7,54.8,4.7,3,10,2023-03-30T06:57:57,2023-03-30T19:43:33,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-03-31,13.6,7.4,9.9,13.6,5.4,8.7,6.3,78.9,6.599,100,66.67,rain,0,0,63,32.1,214.2,1004.9,92.4,27.3,87,7.5,5,10,2023-03-31T06:55:49,2023-03-31T19:45:05,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-01,9.8,8.2,8.8,6.7,5.1,5.9,5.4,79,2.415,100,62.5,rain,0,0,48.6,26.1,222.6,1003.2,95.3,24.8,43.3,3.8,1,10,2023-04-01T06:53:42,2023-04-01T19:46:38,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-02,8.6,2.8,6.4,6.3,-1,3.5,3.6,82.9,2.059,100,70.83,rain,0,0,28.8,21.7,335.8,1015.7,95.6,29.8,67.8,5.9,3,10,2023-04-02T06:51:34,2023-04-02T19:48:10,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-03,5.8,-0.2,3,2.3,-3,-0.3,-3.9,61.9,0,0,0,snow,0,0,29.5,22,18.7,1027.6,57.1,26.9,171.8,14.8,6,10,2023-04-03T06:49:27,2023-04-03T19:49:42,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-04,5.2,-2.4,1.5,4.6,-5.6,-1.3,-6.4,56.3,0,0,0,,0,0,24.8,17.8,42.5,1027.2,45,31,164,14.2,8,10,2023-04-04T06:47:20,2023-04-04T19:51:14,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-05,7.5,-4.1,2,6.9,-4.1,1.1,-5.9,59,0,0,0,,0,0,16.2,8.9,281.2,1023.4,20.6,34.1,207.9,17.9,7,10,2023-04-05T06:45:14,2023-04-05T19:52:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-06,11.1,-3.7,4,11.1,-7.6,2.3,-5.1,54.6,0,0,0,,0,0,14.8,11.3,154.4,1020.7,1.1,35.5,225.9,19.6,8,10,2023-04-06T06:43:08,2023-04-06T19:54:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-07,12.5,-0.6,5.9,12.5,-4.4,4.8,-1.4,61.6,0,0,0,,0,0,19.8,16.6,280.1,1017.7,62.5,40,175.6,15.1,7,10,2023-04-07T06:41:02,2023-04-07T19:55:50,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-08,8.7,2.8,5.4,6.5,0.9,3.8,2.2,79.9,0.962,100,41.67,rain,0,0,20.5,13.3,345.2,1022.3,82.6,30.9,57,5,3,10,2023-04-08T06:38:57,2023-04-08T19:57:22,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-09,13.9,1.7,8,13.9,0.8,7.4,2,68.6,0.013,100,4.17,rain,0,0,22.3,14.7,95.9,1025.5,35,31.8,162,14.1,7,10,2023-04-09T06:36:52,2023-04-09T19:58:54,0.62,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-10,14.9,0.4,8.4,14.9,-0.9,7.7,1.5,65,0,0,0,,0,0,32,23.8,130.1,1022.8,51.1,27.8,249,21.3,8,10,2023-04-10T06:34:48,2023-04-10T20:00:26,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-11,11.7,5.7,9.3,11.7,4,7.8,2.9,65.9,2.224,100,70.83,rain,0,0,52.9,36.7,253.5,1014.4,76.5,26.1,144.2,12.5,8,10,2023-04-11T06:32:45,2023-04-11T20:01:58,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-12,12.5,2.7,7.3,12.5,-1,4.8,4.9,85,5.476,100,50,rain,0,0,33.1,24.1,143.2,1007.3,98.4,25.6,52.7,4.6,2,10,2023-04-12T06:30:41,2023-04-12T20:03:30,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-13,9.2,5.3,7.4,9,3.1,5.3,3.4,76.3,0.341,100,29.17,rain,0,0,36.7,24.2,227.4,1007.2,99.5,25.4,115.3,10.1,4,10,2023-04-13T06:28:39,2023-04-13T20:05:02,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-14,11.2,3.9,6.9,11.2,1.6,5.6,3.6,80.8,0.088,100,33.33,rain,0,0,29.2,25.1,313.3,1008.6,99.6,30.8,111.3,9.5,5,10,2023-04-14T06:26:37,2023-04-14T20:06:34,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-15,7.7,4.4,6.1,5.5,2.5,4.3,4.4,89,2.503,100,66.67,rain,0,0,28.8,23.2,312.4,1009,98.6,26.1,52,4.4,2,10,2023-04-15T06:24:36,2023-04-15T20:08:05,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-16,11.3,6.7,8.5,11.3,5.2,7.9,6.7,88.4,3.968,100,91.67,rain,0,0,18,19.1,338.4,1017.8,98,24.2,79.8,7,3,10,2023-04-16T06:22:36,2023-04-16T20:09:37,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-17,11.5,7.4,9,11.5,5.6,7.8,5.8,81.2,0.066,100,16.67,rain,0,0,27,25,359.6,1022.2,90.1,32.4,106.6,9,6,10,2023-04-17T06:20:36,2023-04-17T20:11:09,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-18,12.5,5.3,8.7,12.5,3.2,7.6,4.6,75.8,0,0,0,rain,0,0,32.4,18.3,20.2,1023.4,89.7,36.2,83,7.2,3,10,2023-04-18T06:18:37,2023-04-18T20:12:41,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-19,11.6,3.8,7.5,11.6,3.4,6.3,2.3,72.5,0.026,100,8.33,rain,0,0,34.9,28.4,5.2,1021.7,51.6,26.1,175,15.1,9,10,2023-04-19T06:16:39,2023-04-19T20:14:12,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-20,9.5,-0.7,5.2,7.9,-2.6,3.4,1.3,77,0,0,0,,0,0,33.5,21.1,70.3,1016.3,63.6,33.3,118.9,10.3,4,10,2023-04-20T06:14:42,2023-04-20T20:15:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-21,19.9,3.8,12.3,19.9,3.8,12.1,5.6,67.5,0,0,0,rain,0,0,29.5,25.3,107.6,1012.5,40.8,23.8,231.5,20.1,8,10,2023-04-21T06:12:46,2023-04-21T20:17:16,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-22,22.3,8.6,15.5,22.3,6.8,15.3,6.3,56.7,0.318,100,12.5,rain,0,0,24.5,16.9,146.2,1010.5,77.8,27.8,238.5,20.7,7,10,2023-04-22T06:10:51,2023-04-22T20:18:47,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-23,17.9,10,13.8,17.9,8.8,13.7,9,74.1,21.693,100,41.67,rain,0,0,27.7,17.1,183,1008.9,95.3,29.5,131.4,11.4,6,10,2023-04-23T06:08:56,2023-04-23T20:20:19,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-24,12.1,7,10.1,12.1,5.1,9.3,6,93.9,0.619,100,29.17,rain,0,0,48.6,38.5,241.4,1008.5,82,24.3,110.2,9.6,5,10,2023-04-24T06:07:03,2023-04-24T20:21:50,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-25,10.8,6.3,8.1,10.8,4.1,6.2,3.1,72.4,0.67,100,33.33,rain,0,0,36,25.7,284.7,1012,84.7,30.1,102.1,9,4,10,2023-04-25T06:05:11,2023-04-25T20:23:21,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-26,10.7,-0.3,6.1,10.7,-0.3,5.3,-0.9,63.6,0,0,0,rain,0,0,25.9,17.9,302.7,1018.4,59.2,32.8,219.9,19.1,7,10,2023-04-26T06:03:19,2023-04-26T20:24:52,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-27,15.8,2.2,8.9,15.8,-0.3,8.3,0.5,58.2,0,0,0,,0,0,15.1,13.4,81.4,1019.3,66.6,33.4,205.3,17.7,7,10,2023-04-27T06:01:29,2023-04-27T20:26:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-28,14.9,7.7,10.8,14.9,5.8,9.9,7.7,81.5,3.561,100,50,rain,0,0,24.1,18,136.9,1014.5,98,26.7,54.3,4.9,2,10,2023-04-28T05:59:40,2023-04-28T20:27:54,0.26,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-29,14.2,9.9,12,14.2,9.9,12,8.8,81.7,0.003,100,4.17,rain,0,0,36,22.2,301.7,1015.7,84.2,28.6,101.3,8.9,4,10,2023-04-29T05:57:52,2023-04-29T20:29:24,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-04-30,17.8,8.9,12.9,17.8,8.3,12.9,4.9,60.6,0,0,0,rain,0,0,27,17.2,54.1,1020.1,57.8,31.8,227.1,19.6,8,10,2023-04-30T05:56:06,2023-04-30T20:30:54,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-01,14.1,7.3,10.3,14.1,5.4,9.7,4.9,70.2,1.462,100,25,rain,0,0,13.7,15.6,60.1,1016.5,99.7,32.9,127,11,6,10,2023-05-01T05:54:21,2023-05-01T20:32:24,0.36,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-02,15.6,4.6,10.1,15.6,1.7,9.5,6.6,80.2,0.579,100,41.67,rain,0,0,25.9,22,0.2,1021.1,68.4,22.3,163.9,14.1,9,10,2023-05-02T05:52:37,2023-05-02T20:33:54,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-03,17.4,3.7,11,17.4,2,10.4,4.3,67.4,0,0,0,,0,0,16.2,15.5,353.9,1025.7,22.1,29.5,258.8,22.3,10,10,2023-05-03T05:50:54,2023-05-03T20:35:23,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-04,21,4.6,13.1,21,2.7,12.8,2.5,52.9,0,0,0,,0,0,27.4,17.9,108.3,1021.6,50.6,35.9,266.9,23.2,9,10,2023-05-04T05:49:13,2023-05-04T20:36:53,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-05,21.7,7.7,14.6,21.7,6.3,14.2,7.6,64,1.656,100,29.17,rain,0,0,23.4,28.6,188,1017.4,90.9,30.3,199.9,17,8,10,2023-05-05T05:47:33,2023-05-05T20:38:21,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-06,20.3,12.1,15.6,20.3,12.1,15.6,10.2,72.8,0.183,100,12.5,rain,0,0,22.3,13.8,281.2,1016.9,87.8,24.4,173,14.8,8,10,2023-05-06T05:45:55,2023-05-06T20:39:50,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-07,21.1,10.8,16.2,21.1,10.8,16.2,9,64.1,0,0,0,,0,0,24.1,20.3,86.7,1017.3,86.2,30.2,213,18.2,8,10,2023-05-07T05:44:19,2023-05-07T20:41:17,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-08,17.9,9.6,13.8,17.9,8.1,13.7,7.2,65.2,0.007,100,4.17,rain,0,0,18.4,15.9,87.2,1021.9,94.4,38,154.3,13.4,4,10,2023-05-08T05:42:43,2023-05-08T20:42:45,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-09,21.2,10.8,15.9,21.2,10.8,15.9,5.2,52.1,0,0,0,rain,0,0,31.7,21.6,116.5,1016.1,54.7,36,276,23.8,9,10,2023-05-09T05:41:10,2023-05-09T20:44:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-10,16.1,12.1,13.9,16.1,12.1,13.9,10.1,78.6,5.076,100,75,rain,0,0,27.7,18.7,257.8,1011.8,99.9,20.8,113.7,9.8,5,10,2023-05-10T05:39:38,2023-05-10T20:45:38,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-11,12,10.2,11.1,12,10.2,11.1,9.8,91.7,20.144,100,100,rain,0,0,20.9,18.7,262.4,1014.4,99.9,17.6,58.1,4.9,2,10,2023-05-11T05:38:08,2023-05-11T20:47:04,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-12,14.4,9.3,11.7,14.4,9.2,11.6,9,83.7,2.408,100,79.17,rain,0,0,29.5,18.3,84.2,1016,93.6,26.5,103.2,8.8,3,10,2023-05-12T05:36:40,2023-05-12T20:48:29,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-13,14.9,6.5,11,14.9,5.3,10.8,6.8,75.9,0.013,100,4.17,rain,0,0,25.9,18.4,64.8,1018.8,75.5,31.9,110.7,9.6,3,10,2023-05-13T05:35:13,2023-05-13T20:49:53,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-14,16.6,6.6,12.1,16.6,5.9,12.1,7.5,75.1,0,0,0,rain,0,0,21.2,20.1,42.3,1015.8,59.2,30.9,142.4,12.4,4,10,2023-05-14T05:33:48,2023-05-14T20:51:17,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-15,18.5,7.5,13.1,18.5,7.5,13.1,8,73.3,0.857,100,29.17,rain,0,0,34.2,22,292,1011.5,41.7,25.5,226.2,19.3,9,10,2023-05-15T05:32:26,2023-05-15T20:52:40,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-16,15.6,7.4,11.5,15.6,6.6,11.3,6.9,74.8,0,0,0,rain,0,0,37.1,30.2,345.1,1015,81,30,224.2,19.4,8,10,2023-05-16T05:31:05,2023-05-16T20:54:02,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-17,13.6,2.7,8.7,13.6,1.3,8.1,2.5,66.4,0,0,0,,0,0,27.4,17.9,353.6,1023.3,92.9,32.4,136.6,11.8,4,10,2023-05-17T05:29:46,2023-05-17T20:55:23,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-18,16.3,2,10.5,16.3,2,10.4,1.5,57.1,0,0,0,,0,0,31.7,24.4,59.2,1024.5,36.1,34.5,263.8,22.9,10,10,2023-05-18T05:28:29,2023-05-18T20:56:43,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-19,18.6,8.4,13.4,18.6,7,13.1,5,57.9,0,0,0,,0,0,29.9,19.1,52.2,1021.8,87.7,29.2,211.3,18.4,9,10,2023-05-19T05:27:14,2023-05-19T20:58:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-20,23,12.7,17.7,23,12.7,17.7,10,61.7,0,0,0,,0,0,33.8,19.9,69.1,1016.7,82.9,37.9,252.3,21.7,7,10,2023-05-20T05:26:01,2023-05-20T20:59:20,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-21,25.6,15.6,20.2,25.6,15.6,20.2,10.8,56.6,0,0,0,,0,0,38.2,24.9,94.7,1012.9,67,39.4,222.6,19.3,8,10,2023-05-21T05:24:51,2023-05-21T21:00:37,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-22,27.2,13.4,20.9,26.6,13.4,20.8,9.8,52.6,0,0,0,rain,0,0,19.4,13.9,80.9,1012,14.1,39.8,288.5,24.9,9,30,2023-05-22T05:23:42,2023-05-22T21:01:53,0.09,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-23,19.2,12.7,16.3,19.2,12.7,16.3,11.1,71.9,0,0,0,rain,0,0,42.8,28.2,305.1,1015.3,59.6,31.7,127.9,10.9,4,10,2023-05-23T05:22:36,2023-05-23T21:03:08,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-24,15.2,9.4,11.6,15.2,7.3,11.2,4.2,61.3,0,0,0,,0,0,30.2,17.2,354.4,1020.7,79.1,40.9,143.1,12.4,6,10,2023-05-24T05:21:32,2023-05-24T21:04:21,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-25,22.2,5.2,14.6,22.2,4.3,14.4,5.2,55.9,0,0,0,,0,0,23.8,17.6,13.2,1022.6,13.4,36.5,288.2,24.9,9,10,2023-05-25T05:20:31,2023-05-25T21:05:33,0.19,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-26,22.9,7.7,16.2,22.9,7.7,16.2,7,56.7,0,0,0,,0,0,28.4,18.1,1.9,1024.1,13.2,38.7,275.8,24.1,9,10,2023-05-26T05:19:31,2023-05-26T21:06:44,0.22,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-27,22.5,9,16.4,22.5,8.4,16.3,4.2,47.3,0,0,0,,0,0,28.4,18.5,57.7,1023.3,5.1,35.9,287.8,24.9,9,10,2023-05-27T05:18:35,2023-05-27T21:07:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-28,24,5.9,16.4,24,5.9,16.4,4.6,49.7,0,0,0,,0,0,20.5,17.8,13.6,1018.3,0,36.1,295.6,25.7,9,10,2023-05-28T05:17:40,2023-05-28T21:09:00,0.28,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-29,25,7.8,17.9,25,7.8,17.9,5.2,47.2,0,0,0,,0,0,26.6,23.9,19.9,1018.3,11.5,34.5,299.3,25.8,9,10,2023-05-29T05:16:48,2023-05-29T21:10:06,0.31,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-30,22.8,10.6,17.4,22.8,10.6,17.4,5.1,46.8,0,0,0,,0,0,29.5,21.6,19.1,1020.7,49.2,32.7,262.6,22.8,8,10,2023-05-30T05:15:59,2023-05-30T21:11:11,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-05-31,24.6,8.7,17.7,24.6,8.7,17.7,3.5,41.6,0,0,0,,0,0,34.2,21.6,73.4,1020.9,0,27.1,304.1,26.3,9,10,2023-05-31T05:15:12,2023-05-31T21:12:13,0.38,Clear,Clear conditions throughout the day.,clear-day,"03667,01279,03975,03668,04280,E4327,01721"
north germany,2023-06-01,25.9,8.1,18.5,25.9,8.1,18.5,6.1,48.4,0,0,0,,0,0,28.4,15,341.2,1017,62.7,31.2,266.8,23.1,8,10,2023-06-01T05:14:27,2023-06-01T21:13:14,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03667,01279,03975,03668,04280,E4327,01721"
